timestamp,ch1,ch2,ch3,ch4,ch5,ch10
1773357230,7526246.779198923,24810296.643559445,24811688.60874803,359279.0641355,361919.744644661,24811688.76923486
1773357231,7526291.07123875,24810340.932876278,24811732.898081385,359323.356787214,361964.034607411,24811733.0585505
1773357232,7526335.363034082,24810385.222261593,24811777.18743246,359367.651484552,362008.327126152,24811777.347937003
1773357233,7526379.654169841,24810429.51166581,24811821.476836678,359411.943069263,362052.617547528,24811821.637341224
1773357234,7526423.947788034,24810473.80113737,24811865.76627633,359456.236848167,362096.906734925,24811865.926780876
1773357235,7526468.240840479,24810518.090617582,24811910.055751413,359500.530313231,362141.194196943,24811910.216277502
1773357236,7526512.533446712,24810562.380144205,24811954.345261928,359544.82383998,362185.484976792,24811954.50581962
1773357237,7526556.825429164,24810606.669725582,24811998.63486102,359589.116979995,362229.773373714,24811998.795400996
1773357238,7526601.116101485,24810650.959360108,24812042.924494207,359633.409391335,362274.06268826,24812043.08503552
1773357239,7526645.41171259,24810695.249030065,24812087.214151576,359677.703417607,362318.354232364,24812087.374676682
1773357240,7526689.707119569,24810739.53873545,24812131.50387089,359721.995215989,362362.645320721,24812131.664387204
1773357241,7526733.999167361,24810783.828473233,24812175.793611705,359766.287179578,362406.934720992,24812175.95411625
1773357242,7526778.29336215,24810828.118219182,24812220.083371717,359810.57891007,362451.224888857,24812220.243892502
1773357243,7526822.587318179,24810872.408035997,24812264.373188533,359854.873135386,362495.51500062,24812264.53369592
1773357244,7526866.882018391,24810916.69790596,24812308.663040783,359899.166176523,362539.808679165,24812308.82354817
1773357245,7526911.175147048,24810960.987829074,24812352.95294618,359943.461169176,362584.099101494,24812353.11347128
1773357246,7526955.467619655,24811005.277800415,24812397.242904723,359987.753344793,362628.39020761,24812397.403447542
1773357247,7526999.759664104,24811049.567809373,24812441.532934133,360032.045337774,362672.67912894,24812441.693459235
1773357248,7527044.054245575,24811093.857846435,24812485.822981257,360076.340408568,362716.967376088,24812485.983523782
1773357249,7527088.348339091,24811138.147964425,24812530.11308153,360120.634967314,362761.258521117,24812530.27361148
1773357250,7527132.64109924,24811182.438135564,24812574.403252665,360164.928709397,362805.546148668,24812574.56377777
1773357251,7527176.933890887,24811226.72834213,24812618.693459235,360209.224510047,362849.837104233,24812618.85399947
1773357252,7527221.227508727,24811271.018602178,24812662.983718954,360253.518418115,362894.127704055,24812663.14424661
1773357253,7527265.522167488,24811315.308914714,24812707.274049535,360297.813176687,362938.416738996,24812707.434556924
1773357254,7527309.814379108,24811359.599245295,24812751.56439783,360342.105325632,362982.705283112,24812751.7248875
1773357255,7527354.108398299,24811403.889644787,24812795.85483471,360386.397973105,363026.996048411,24812796.01528895
1773357256,7527398.401421054,24811448.180101335,24812840.14532731,360430.691788467,363071.285195486,24812840.30574354
1773357257,7527442.695203841,24811492.4705997,24812884.43586791,360474.98616107,363115.573587245,24812884.59624413
1773357258,7527486.98986696,24811536.76114802,24812928.726446517,360519.278645833,363159.866247454,24812928.88679245
1773357259,7527531.282603303,24811581.051731773,24812973.01706055,360563.572957457,363204.155895692,24812973.17735849
1773357260,7527575.576082913,24811625.34235096,24813017.307692308,360607.866911126,363248.446424459,24813017.467995394
1773357261,7527619.87132151,24811669.633023296,24813061.59838781,360652.161466915,363292.736085762,24813061.75866773
1773357262,7527664.166837928,24811713.92373242,24813105.889113296,360696.456249446,363337.027056718,24813106.049375497
1773357263,7527708.460841986,24811758.214491982,24813150.17983878,360740.75060241,363381.319038509,24813150.340136416
1773357264,7527752.755261852,24811802.505270615,24813194.470617414,360785.044225522,363425.610859167,24813194.630903874
1773357265,7527797.049035412,24811846.796088297,24813238.761417992,360829.340579325,363469.897574888,24813238.921712786
1773357266,7527841.342161674,24811891.086918008,24813283.05226419,360873.63483823,363514.187818878,24813283.2125609
1773357267,7527885.636853391,24811935.3778014,24813327.34313048,360917.930293956,363558.477255013,24813327.50344583
1773357268,7527929.931182338,24811979.668704048,24813371.63401541,360962.225411506,363602.764457906,24813371.794348482
1773357269,7527974.226677534,24812023.95964213,24813415.924935777,361006.518825635,363647.055671674,24813416.08525264
1773357270,7528018.520666867,24812068.25058465,24813460.21587386,361050.811812238,363691.346031184,24813460.376206927
1773357271,7528062.814726883,24812112.541571442,24813504.506829657,361095.106325301,363735.638940562,24813504.66719816
1773357272,7528107.110650437,24812156.832559705,24813548.797781873,361139.40062717,363779.929937998,24813548.958189387
1773357273,7528151.40265769,24812201.123553902,24813593.08870582,361183.697279575,363824.222287172,24813593.249198336
1773357274,7528195.699215082,24812245.414580565,24813637.37969705,361227.991708155,363868.512213267,24813637.54020728
1773357275,7528239.994188004,24812289.70564266,24813681.670723714,361272.287739443,363912.801456259,24813681.831284106
1773357276,7528284.288433252,24812333.99674019,24813725.961768094,361316.581651636,363957.090121532,24813726.122369073
1773357277,7528328.585555103,24812378.287873153,24813770.2528701,361360.875343218,364001.382448806,24813770.413499866
1773357278,7528372.87920985,24812422.57902383,24813814.544043653,361405.167936497,364045.670274579,24813814.704650544
1773357279,7528417.173507892,24812466.870207638,24813858.83523492,361449.462534772,364089.961621602,24813858.99581894
1773357280,7528461.468243423,24812511.16143148,24813903.126461625,361493.757565556,364134.251528307,24813903.28704557
1773357281,7528505.76309682,24812555.45268846,24813947.41771636,361538.052981188,364178.544402912,24813947.578307703
1773357282,7528550.056195302,24812599.743994046,24813991.709039047,361582.351075516,364222.834975544,24813991.869607583
1773357283,7528594.34995748,24812644.035344765,24814036.000425193,361626.645920808,364267.124277969,24814036.160968006
1773357284,7528638.643773251,24812688.326748636,24814080.29182907,361670.940490743,364311.414025265,24814080.452342145
1773357285,7528682.937313962,24812732.61817022,24814124.58326837,361715.236158112,364355.704596194,24814124.743799165
1773357286,7528727.232632306,24812776.909662675,24814168.874796256,361759.531026295,364399.996633891,24814169.035291616
1773357287,7528771.52646126,24812821.20120828,24814213.16634186,361803.827061408,364444.290366014,24814213.32683722
1773357288,7528815.820402884,24812865.49282475,24814257.45795833,361848.12385508,364488.580954912,24814257.61845369
1773357289,7528860.114757003,24812909.784494366,24814301.749623515,361892.419210801,364532.871562721,24814301.910104
1773357290,7528904.410055628,24812954.07623485,24814346.04135072,361936.71512349,364577.16494206,24814346.20182836
1773357291,7528948.704983966,24812998.36801077,24814390.333126638,361981.007547972,364621.456722764,24814390.493639715
1773357292,7528992.998600234,24813042.65989299,24814434.62499114,362025.303108166,364665.751187017,24814434.78550422
1773357293,7529037.293479802,24813086.951827507,24814478.916944228,362069.598596665,364710.045122772,24814479.077439588
1773357294,7529081.588189437,24813131.243852314,24814523.20896818,362113.895653561,364754.337018924,24814523.36943465
1773357295,7529125.883202239,24813175.535947133,24814567.501080718,362158.191438848,364798.628923131,24814567.661540642
1773357296,7529170.176816627,24813219.828127492,24814611.79326046,362202.487686038,364842.917044569,24814611.953724045
1773357297,7529214.472066198,24813264.120369222,24814656.08548447,362246.78384411,364887.210020019,24814656.245982673
1773357298,7529258.767946992,24813308.412717257,24814700.37785022,362291.079832752,364931.502329949,24814700.538338885
1773357299,7529303.06413369,24813352.70517159,24814744.670304555,362335.37756241,364975.796172588,24814744.830767322
1773357300,7529347.362251315,24813396.99771451,24814788.962847475,362379.673340302,365020.087555808,24814789.12332796
1773357301,7529391.656526823,24813441.29036373,24814833.25547898,362423.969452664,365064.381189434,24814833.41596683
1773357302,7529435.95329388,24813485.583119255,24814877.548216786,362468.263678242,365108.671698113,24814877.708714988
1773357303,7529480.249224827,24813529.875945643,24814921.84109351,362512.561339476,365152.965661434,24814922.001576785
1773357304,7529524.546617754,24813574.16891377,24814966.13408455,362556.858646537,365197.260697011,24814966.294497006
1773357305,7529568.8425455,24813618.461970482,24815010.42717432,362601.155893401,365241.552247798,24815010.58756932
1773357306,7529613.138379489,24813662.75512916,24815054.720332377,362645.453028102,365285.84427159,24815054.88072712
1773357307,7529657.434977499,24813707.048402812,24815099.013606887,362689.751510427,365330.13649494,24815099.173986994
1773357308,7529701.733949994,24813751.341755107,24815143.306969985,362734.048233335,365374.429578587,24815143.46733873
1773357309,7529746.031385128,24813795.635194276,24815187.60036852,362778.344255033,365418.722437771,24815187.760798696
1773357310,7529790.328253473,24813839.928741008,24815231.893873356,362822.642131935,365463.014952079,24815232.054338966
1773357311,7529834.626107449,24813884.222373806,24815276.18746678,362866.939500771,365507.308589044,24815276.34797399
1773357312,7529878.921613098,24813928.516096454,24815320.481139597,362911.236389736,365551.600889235,24815320.64168527
1773357313,7529923.220420676,24813972.809889972,24815364.774933115,362955.534008965,365595.895691931,24815364.935490157
1773357314,7529967.516866872,24814017.10377024,24815409.068815224,362999.831611772,365640.192757423,24815409.22933683
1773357315,7530011.813968321,24814061.39770734,24815453.362792347,363044.1275936,365684.483894401,24815453.523289807
1773357316,7530056.108918258,24814105.69171347,24815497.656809766,363088.425157656,365728.779010224,24815497.817313656
1773357317,7530100.408845261,24814149.98580819,24815541.950886767,363132.720912925,365773.0736568,24815542.11139263
1773357318,7530144.707358985,24814194.27995606,24815586.245052356,363177.017218168,365817.369386128,24815586.40554906
1773357319,7530189.007123113,24814238.574157085,24815630.539271098,363221.314592009,365861.664027069,24815630.69973955
1773357320,7530233.305872555,24814282.86841126,24815674.833507556,363265.613358136,365905.957772186,24815674.99399362
1773357321,7530277.603711055,24814327.16271859,24815719.127781715,363309.91157656,365950.250230349,24815719.288301058
1773357322,7530321.901960089,24814371.457043637,24815763.4221045,363354.210586005,365994.541564078,24815763.582636427
1773357323,7530366.201392703,24814415.751435153,24815807.716495395,363398.507088428,366038.838790263,24815807.877022024
1773357324,7530410.497094053,24814460.045853194,24815852.01094949,363442.803033793,366083.134233659,24815852.17141794
1773357325,7530454.794702339,24814504.340290572,24815896.30540397,363487.101339618,366127.427523651,24815896.465867013
1773357326,7530499.094182482,24814548.6347803,24815940.599900782,363531.398855199,366171.72191708,24815940.76034727
1773357327,7530543.392056431,24814592.92928774,24815984.894403003,363575.697247869,366216.015838427,24815985.054854713
1773357328,7530587.68929837,24814637.22379518,24816029.188908573,363619.996154596,366260.307982568,24816029.3493914
1773357329,7530631.986126123,24814681.518355776,24816073.48346917,363664.295502074,366304.602785111,24816073.64392906
1773357330,7530676.283871654,24814725.812919687,24816117.778029766,363708.592721216,366348.90103816,24816117.938501064
1773357331,7530720.582927305,24814770.107528213,24816162.072624512,363752.889388919,366393.194560595,24816162.233097095
1773357332,7530764.880935507,24814814.402136747,24816206.36722183,363797.188307431,366437.488331709,24816206.527710844
1773357333,7530809.177694298,24814858.69675762,24816250.66182385,363841.487641962,366481.780990857,24816250.822310023
1773357334,7530853.477311788,24814902.991371367,24816294.956396174,363885.786855908,366526.0773184,24816295.11693834
1773357335,7530897.776246324,24814947.286002833,24816339.250987757,363930.085952727,366570.372696995,24816339.411569808
1773357336,7530942.075265769,24814991.580634303,24816383.545596287,363974.385410022,366614.665461698,24816383.706201278
